Date,Close,Rate,,FV,PV,,,Date,Close,FV,PV,,,,,,,,
17-Jun-19,11672.15,-1.27840789,,1.96682702,-1,,,10-06-2009,4655.25,1.582535847,-1,,,,,,,,
18-Jun-19,11691.5,0.165779227,,1.963571826,-1,,,11-06-2009,4637.700195,1.588524417,-1,,,,,,,,
19-Jun-19,11691.45,-0.000427661,,1.963580223,-1,,,12-06-2009,4583.399902,1.607343928,-1,,,,,,,,
20-Jun-19,11831.75,1.200022238,,1.940296237,-1,,,15-06-2009,4484,1.642975022,-1,,,,,,,,
21-Jun-19,11724.1,-0.909840049,,1.958111923,-1,,,16-06-2009,4517.799805,1.630683146,-1,,,,,,,,
24-Jun-19,11699.65,-0.208544792,,1.962203998,-1,,,17-06-2009,4356.149902,1.691195245,-1,,,,,,,,
25-Jun-19,11796.45,0.827375178,,1.946102429,-1,,,18-06-2009,4251.399902,1.732864508,-1,,,,,,,,
26-Jun-19,11847.55,0.433181169,,1.93770864,-1,,,19-06-2009,4313.600098,1.707877372,-1,,,,,,,,
27-Jun-19,11841.55,-0.050643382,,1.938690459,-1,,,22-06-2009,4235.25,1.739472286,-1,,,,,,,,
28-Jun-19,11788.85,-0.44504309,,1.947357037,-1,,,23-06-2009,4247,1.73465976,-1,,,,,,,,
01-Jul-19,11865.6,0.651038905,,1.93476099,-1,,,24-06-2009,4292.950195,1.716092586,-1,,,,,,,,
02-Jul-19,11910.3,0.376719256,,1.927499727,-1,,,25-06-2009,4241.850098,1.736765758,-1,,,,,,,,
03-Jul-19,11916.75,0.054154807,,1.926456458,-1,,,26-06-2009,4375.5,1.683716147,-1,,,,,,,,
04-Jul-19,11946.75,0.251746491,,1.92161885,-1,,,29-06-2009,4390.950195,1.677791747,-1,,,,,,,,
05-Jul-19,11811.15,-1.135036725,,1.943680336,-1,,,30-06-2009,4291.100098,1.716832475,-1,,,,,,,,
08-Jul-19,11558.6,-2.138233788,,1.986148842,-1,,,01-07-2009,4340.899902,1.697136577,-1,,,,,,,,
09-Jul-19,11555.9,-0.02335923,,1.986612899,-1,,,02-07-2009,4348.850098,1.694034017,-1,,,,,,,,
10-Jul-19,11498.9,-0.493254528,,1.996460531,-1,,,03-07-2009,4424.25,1.665163587,-1,,,,,,,,
11-Jul-19,11582.9,0.730504657,,1.98198206,-1,,,06-07-2009,4165.700195,1.768514213,-1,,,,,,,,
12-Jul-19,11552.5,-0.262455862,,1.987197576,-1,,,07-07-2009,4202.149902,1.753174011,-1,,,,,,,,
15-Jul-19,11588.35,0.310322441,,1.981049934,-1,,,08-07-2009,4078.899902,1.80614876,-1,,,,,,,,
16-Jul-19,11662.6,0.640729698,,1.96843757,-1,,,09-07-2009,4080.949951,1.805241448,-1,,,,,,,,
17-Jul-19,11687.5,0.213502992,,1.96424385,-1,,,10-07-2009,4003.899902,1.839981064,-1,,,,,,,,
18-Jul-19,11596.9,-0.775187166,,1.979589373,-1,,,13-07-2009,3974.050049,1.853801515,-1,,,,,,,,
19-Jul-19,11419.25,-1.531874898,,2.010385971,-1,,,14-07-2009,4111.399902,1.791871425,-1,,,,,,,,
22-Jul-19,11346.2,-0.639709263,,2.023329397,-1,,,15-07-2009,4233.5,1.740191331,-1,,,,,,,,
23-Jul-19,11331.05,-0.133524881,,2.026034657,-1,,,16-07-2009,4231.399902,1.74105501,-1,,,,,,,,
24-Jul-19,11271.3,-0.52731212,,2.036774817,-1,,,17-07-2009,4374.950195,1.683927741,-1,,,,,,,,
25-Jul-19,11252.15,-0.169900544,,2.040241198,-1,,,20-07-2009,4502.25,1.636315176,-1,,,,,,,,
26-Jul-19,11284.3,0.285723173,,2.034428365,-1,,,21-07-2009,4469.100098,1.648452672,-1,,,,,,,,
29-Jul-19,11189.2,-0.84276384,,2.051719515,-1,,,22-07-2009,4398.899902,1.674759636,-1,,,,,,,,
30-Jul-19,11085.4,-0.927680263,,2.070931135,-1,,,23-07-2009,4523.75,1.62853827,-1,,,,,,,,
31-Jul-19,11118,0.294080502,,2.064858788,-1,,,24-07-2009,4568.549805,1.612568608,-1,,,,,,,,
01-Aug-19,10980,-1.241230437,,2.090810565,-1,,,27-07-2009,4572.299805,1.61124605,-1,,,,,,,,
02-Aug-19,10997.35,0.158014572,,2.087511992,-1,,,28-07-2009,4564.100098,1.61414076,-1,,,,,,,,
05-Aug-19,10862.6,-1.225295185,,2.113407472,-1,,,29-07-2009,4513.5,1.632236623,-1,,,,,,,,
06-Aug-19,10948.25,0.788485261,,2.09687393,-1,,,30-07-2009,4571.450195,1.611545502,-1,,,,,,,,
07-Aug-19,10855.5,-0.847167356,,2.114789738,-1,,,31-07-2009,4636.450195,1.588952688,-1,,,,,,,,
08-Aug-19,11032.45,1.630049284,,2.080870523,-1,,,03-08-2009,4711.399902,1.563675373,-1,,,,,,,,
09-Aug-19,11109.65,0.699753908,,2.066410733,-1,,,04-08-2009,4680.5,1.573998504,-1,,,,,,,,
13-Aug-19,10925.85,-1.654417556,,2.101172906,-1,,,05-08-2009,4694.149902,1.569421547,-1,,,,,,,,
14-Aug-19,11029.4,0.947752349,,2.081445954,-1,,,06-08-2009,4585.5,1.606607785,-1,,,,,,,,
16-Aug-19,11047.8,0.166826845,,2.077979326,-1,,,07-08-2009,4481.399902,1.643928273,-1,,,,,,,,
19-Aug-19,11053.9,0.055214613,,2.076832611,-1,,,10-08-2009,4437.649902,1.660135469,-1,,,,,,,,
20-Aug-19,11017,-0.333818833,,2.08378869,-1,,,11-08-2009,4471.350098,1.647623165,-1,,,,,,,,
21-Aug-19,10918.7,-0.89225742,,2.102548838,-1,,,12-08-2009,4457.5,1.652742569,-1,,,,,,,,
22-Aug-19,10741.35,-1.624277615,,2.137263938,-1,,,13-08-2009,4605,1.59980456,-1,,,,,,,,
23-Aug-19,10829.35,0.819263873,,2.119896393,-1,,,14-08-2009,4580.049805,1.608519626,-1,,,,,,,,
26-Aug-19,11057.85,2.110006602,,2.076090741,-1,,,17-08-2009,4387.899902,1.678958081,-1,,,,,,,,
27-Aug-19,11105.35,0.429559092,,2.067210849,-1,,,18-08-2009,4458.899902,1.652223679,-1,,,,,,,,
28-Aug-19,11046.1,-0.533526634,,2.078299128,-1,,,19-08-2009,4394.100098,1.676589025,-1,,,,,,,,
29-Aug-19,10948.3,-0.88538036,,2.096864353,-1,,,20-08-2009,4453.450195,1.654245512,-1,,,,,,,,
30-Aug-19,11023.25,0.684581168,,2.082607217,-1,,,21-08-2009,4528.799805,1.626722381,-1,,,,,,,,
03-Sep-19,10797.9,-2.044315424,,2.12607081,-1,,,24-08-2009,4642.799805,1.586779596,-1,,,,,,,,
04-Sep-19,10844.65,0.432954556,,2.116905571,-1,,,25-08-2009,4659.350098,1.581143259,-1,,,,,,,,
05-Sep-19,10847.9,0.029968694,,2.116271352,-1,,,26-08-2009,4680.850098,1.573880779,-1,,,,,,,,
06-Sep-19,10946.2,0.90616617,,2.097266631,-1,,,27-08-2009,4688.200195,1.57141327,-1,,,,,,,,
09-Sep-19,11003.05,0.519358316,,2.086430581,-1,,,28-08-2009,4732.350098,1.556752955,-1,,,,,,,,
11-Sep-19,11035.7,0.296735905,,2.080257709,-1,,,31-08-2009,4662.100098,1.580210601,-1,,,,,,,,
12-Sep-19,10982.8,-0.479353371,,2.090277525,-1,,,01-09-2009,4625.350098,1.592765919,-1,,,,,,,,
13-Sep-19,11075.9,0.847689114,,2.07270741,-1,,,02-09-2009,4608.350098,1.598641562,-1,,,,,,,,
16-Sep-19,11003.5,-0.653671485,,2.086345254,-1,,,03-09-2009,4593.549805,1.603792342,-1,,,,,,,,
17-Sep-19,10817.6,-1.689462444,,2.122199009,-1,,,04-09-2009,4680.399902,1.574032167,-1,,,,,,,,
18-Sep-19,10840.65,0.213078687,,2.11768667,-1,,,07-09-2009,4782.899902,1.54029985,-1,,,,,,,,
19-Sep-19,10704.8,-1.253153639,,2.144561318,-1,,,08-09-2009,4805.25,1.533135633,-1,,,,,,,,
20-Sep-19,11274.2,5.319109185,,2.036250909,-1,,,09-09-2009,4814.25,1.530269512,-1,,,,,,,,
23-Sep-19,11600.2,2.891557716,,1.979026224,-1,,,10-09-2009,4819.399902,1.528634301,-1,,,,,,,,
24-Sep-19,11588.2,-0.103446492,,1.981075577,-1,,,11-09-2009,4829.549805,1.525421685,-1,,,,,,,,
25-Sep-19,11440.2,-1.27716125,,2.006704428,-1,,,14-09-2009,4808.600098,1.532067514,-1,,,,,,,,
26-Sep-19,11571.2,1.145084876,,1.983986103,-1,,,15-09-2009,4892.100098,1.505917674,-1,,,,,,,,
27-Sep-19,11512.4,-0.508158186,,1.994119384,-1,,,16-09-2009,4958.399902,1.485781733,-1,,,,,,,,
30-Sep-19,11474.45,-0.329644557,,2.000714631,-1,,,17-09-2009,4965.549805,1.483642354,-1,,,,,,,,
01-Oct-19,11359.9,-0.99830493,,2.020889268,-1,,,18-09-2009,4976.049805,1.480511709,-1,,,,,,,,
03-Oct-19,11314,-0.404052853,,2.029087856,-1,,,22-09-2009,5020.200195,1.467491278,-1,,,,,,,,
04-Oct-19,11174.75,-1.23077603,,2.054372581,-1,,,23-09-2009,4969.950195,1.482328738,-1,,,,,,,,
07-Oct-19,11126.4,-0.432671872,,2.063299899,-1,,,24-09-2009,4986.549805,1.477394248,-1,,,,,,,,
09-Oct-19,11313.3,1.679788611,,2.029213404,-1,,,25-09-2009,4958.950195,1.485616856,-1,,,,,,,,
10-Oct-19,11234.55,-0.696083371,,2.043437432,-1,,,29-09-2009,5006.850098,1.471404147,-1,,,,,,,,
11-Oct-19,11305.05,0.627528472,,2.030694247,-1,,,30-09-2009,5083.950195,1.449089727,-1,,,,,,,,
14-Oct-19,11341.15,0.319326319,,2.024230347,-1,,,01-10-2009,5083.399902,1.449246595,-1,,,,,,,,
15-Oct-19,11428.3,0.76844059,,2.008793959,-1,,,05-10-2009,5003.200195,1.472477557,-1,,,,,,,,
16-Oct-19,11464,0.312382419,,2.002538381,-1,,,06-10-2009,5027.399902,1.465389693,-1,,,,,,,,
17-Oct-19,11586.35,1.067254013,,1.981391896,-1,,,07-10-2009,4985.75,1.477631249,-1,,,,,,,,
18-Oct-19,11661.85,0.651628856,,1.968564164,-1,,,08-10-2009,5002.25,1.472757259,-1,,,,,,,,
22-Oct-19,11588.35,-0.630260207,,1.981049934,-1,,,09-10-2009,4945.200195,1.489747575,-1,,,,,,,,
23-Oct-19,11604.1,0.13591236,,1.978361097,-1,,,12-10-2009,5054.25,1.457604986,-1,,,,,,,,
24-Oct-19,11582.6,-0.185279341,,1.982033395,-1,,,14-10-2009,5118.200195,1.4393927,-1,,,,,,,,
25-Oct-19,11583.9,0.011223732,,1.981810962,-1,,,15-10-2009,5108.850098,1.442027043,-1,,,,,,,,
27-Oct-19,11627.15,0.37336303,,1.974439136,-1,,,16-10-2009,5142.149902,1.432688689,-1,,,,,,,,
29-Oct-19,11786.85,1.373509415,,1.947687465,-1,,,20-10-2009,5114.450195,1.440448087,-1,,,,,,,,
30-Oct-19,11844.1,0.485710771,,1.938273064,-1,,,21-10-2009,5063.600098,1.454913472,-1,,,,,,,,
31-Oct-19,11877.45,0.281574793,,1.9328307,-1,,,22-10-2009,4988.600098,1.476787046,-1,,,,,,,,
01-Nov-19,11890.6,0.110714,,1.930693153,-1,,,23-10-2009,4997.049805,1.474289889,-1,,,,,,,,
04-Nov-19,11941.3,0.42638723,,1.922495876,-1,,,26-10-2009,4970.899902,1.482045534,-1,,,,,,,,
05-Nov-19,11917.2,-0.201820572,,1.926383714,-1,,,27-10-2009,4846.700195,1.520023873,-1,,,,,,,,
06-Nov-19,11966.05,0.409911724,,1.918519478,-1,,,28-10-2009,4826.149902,1.526496306,-1,,,,,,,,
07-Nov-19,12012.05,0.384420924,,1.911172531,-1,,,29-10-2009,4750.549805,1.55078892,-1,,,,,,,,
08-Nov-19,11908.15,-0.864964765,,1.927847735,-1,,,30-10-2009,4711.700195,1.563575715,-1,,,,,,,,
11-Nov-19,11913.45,0.044507333,,1.926990083,-1,,,03-11-2009,4563.899902,1.614211564,-1,,,,,,,,
13-Nov-19,11840.45,-0.612752813,,1.938870567,-1,,,04-11-2009,4710.799805,1.563874566,-1,,,,,,,,
14-Nov-19,11872.1,0.26730403,,1.933701704,-1,,,05-11-2009,4765.549805,1.545907671,-1,,,,,,,,
15-Nov-19,11895.45,0.19667961,,1.929905972,-1,,,06-11-2009,4796.149902,1.536044567,-1,,,,,,,,
18-Nov-19,11884.5,-0.092052003,,1.931684126,-1,,,09-11-2009,4898.399902,1.503980922,-1,,,,,,,,
19-Nov-19,11940.1,0.467836257,,1.92268909,-1,,,10-11-2009,4881.700195,1.509125859,-1,,,,,,,,
20-Nov-19,11999.1,0.494133215,,1.913235159,-1,,,11-11-2009,5003.950195,1.47225686,-1,,,,,,,,
21-Nov-19,11968.4,-0.255852522,,1.918142776,-1,,,12-11-2009,4952.649902,1.487506718,-1,,,,,,,,
22-Nov-19,11914.4,-0.451188129,,1.926836433,-1,,,13-11-2009,4998.950195,1.473729426,-1,,,,,,,,
25-Nov-19,12073.75,1.337457195,,1.901405943,-1,,,16-11-2009,5058.049805,1.456509976,-1,,,,,,,,
26-Nov-19,12037.7,-0.298581634,,1.907100194,-1,,,17-11-2009,5062.25,1.455301496,-1,,,,,,,,
27-Nov-19,12100.7,0.523355791,,1.897171238,-1,,,18-11-2009,5054.700195,1.457475165,-1,,,,,,,,
28-Nov-19,12151.15,0.41691803,,1.889294429,-1,,,19-11-2009,4989,1.476668671,-1,,,,,,,,
29-Nov-19,12056.05,-0.782641972,,1.904197478,-1,,,20-11-2009,5052.450195,1.45812422,-1,,,,,,,,
02-Dec-19,12048.2,-0.065112537,,1.905438157,-1,,,23-11-2009,5103.549805,1.443524661,-1,,,,,,,,
03-Dec-19,11994.2,-0.448199731,,1.914016775,-1,,,24-11-2009,5090.549805,1.447211064,-1,,,,,,,,
04-Dec-19,12043.2,0.40853079,,1.906229241,-1,,,25-11-2009,5108.149902,1.442224708,-1,,,,,,,,
05-Dec-19,12018.4,-0.205925335,,1.91016275,-1,,,26-11-2009,5005.549805,1.471786375,-1,,,,,,,,
06-Dec-19,11921.5,-0.806263729,,1.925688881,-1,,,27-11-2009,4941.75,1.490787676,-1,,,,,,,,
09-Dec-19,11937.5,0.134211299,,1.923107853,-1,,,30-11-2009,5032.700195,1.463846388,-1,,,,,,,,
10-Dec-19,11856.8,-0.676020942,,1.93619695,-1,,,01-12-2009,5122,1.438324873,-1,,,,,,,,
11-Dec-19,11910.15,0.44995277,,1.927524003,-1,,,02-12-2009,5123.25,1.437973942,-1,,,,,,,,
12-Dec-19,11971.8,0.517625723,,1.917598022,-1,,,03-12-2009,5131.700195,1.43560608,-1,,,,,,,,
13-Dec-19,12086.7,0.959755425,,1.899368728,-1,,,04-12-2009,5108.899902,1.442012985,-1,,,,,,,,
16-Dec-19,12053.95,-0.270958988,,1.904529221,-1,,,07-12-2009,5066.700195,1.454023273,-1,,,,,,,,
17-Dec-19,12165,0.921274769,,1.887143444,-1,,,08-12-2009,5147.950195,1.431074451,-1,,,,,,,,
18-Dec-19,12221.65,0.46568023,,1.878396125,-1,,,09-12-2009,5112,1.441138498,-1,,,,,,,,
19-Dec-19,12259.7,0.311332758,,1.872566213,-1,,,10-12-2009,5134.649902,1.434781366,-1,,,,,,,,
20-Dec-19,12271.8,0.098697358,,1.870719862,-1,,,11-12-2009,5117.299805,1.439645962,-1,,,,,,,,
23-Dec-19,12262.75,-0.073746313,,1.872100467,-1,,,14-12-2009,5105.700195,1.442916685,-1,,,,,,,,
24-Dec-19,12214.55,-0.393060284,,1.879487988,-1,,,15-12-2009,5033.049805,1.463744705,-1,,,,,,,,
26-Dec-19,12126.55,-0.720452248,,1.893127064,-1,,,16-12-2009,5042.049805,1.461131937,-1,,,,,,,,
27-Dec-19,12245.8,0.983379444,,1.874691731,-1,,,17-12-2009,5041.75,1.461218823,-1,,,,,,,,
30-Dec-19,12255.85,0.082068954,,1.873154453,-1,,,18-12-2009,4987.700195,1.477053494,-1,,,,,,,,
31-Dec-19,12168.45,-0.713128832,,1.886608401,-1,,,21-12-2009,4952.600098,1.487521676,-1,,,,,,,,
01-Jan-20,12182.5,0.115462528,,1.884432588,-1,,,22-12-2009,4985.850098,1.477601584,-1,,,,,,,,
02-Jan-20,12282.2,0.818387031,,1.869135823,-1,,,23-12-2009,5144.600098,1.432006348,-1,,,,,,,,
03-Jan-20,12226.65,-0.452280536,,1.877627968,-1,,,24-12-2009,5178.399902,1.422659536,-1,,,,,,,,
06-Jan-20,11993.05,-1.910580576,,1.914200308,-1,,,29-12-2009,5187.950195,1.420040618,-1,,,,,,,,
07-Jan-20,12052.95,0.499455935,,1.904687234,-1,,,30-12-2009,5169.450195,1.425122541,-1,,,,,,,,
08-Jan-20,12025.35,-0.228989583,,1.90905878,-1,,,31-12-2009,5201.049805,1.416464036,-1,,,,,,,,
09-Jan-20,12215.9,1.584569264,,1.879280282,-1,,,04-01-2010,5232.200195,1.408030986,-1,,,,,,,,
10-Jan-20,12256.8,0.334809551,,1.873009268,-1,,,05-01-2010,5277.899902,1.39583928,-1,,,,,,,,
13-Jan-20,12329.55,0.593548071,,1.861957655,-1,,,06-01-2010,5281.799805,1.394808639,-1,,,,,,,,
14-Jan-20,12362.3,0.265622022,,1.857024987,-1,,,07-01-2010,5263.100098,1.399764371,-1,,,,,,,,
15-Jan-20,12343.3,-0.153693083,,1.8598835,-1,,,08-01-2010,5244.75,1.404661805,-1,,,,,,,,
16-Jan-20,12355.5,0.098839046,,1.858047024,-1,,,11-01-2010,5249.399902,1.40341756,-1,,,,,,,,
17-Jan-20,12352.35,-0.025494719,,1.858520848,-1,,,12-01-2010,5210.399902,1.413922182,-1,,,,,,,,
20-Jan-20,12224.55,-1.034620943,,1.877950518,-1,,,13-01-2010,5233.950195,1.407560203,-1,,,,,,,,
21-Jan-20,12169.85,-0.447460234,,1.886391369,-1,,,14-01-2010,5259.899902,1.400616007,-1,,,,,,,,
22-Jan-20,12106.9,-0.517261922,,1.896199688,-1,,,15-01-2010,5252.200195,1.402669306,-1,,,,,,,,
23-Jan-20,12180.35,0.606678836,,1.884765216,-1,,,18-01-2010,5274.850098,1.396646324,-1,,,,,,,,
24-Jan-20,12248.25,0.557455246,,1.874316739,-1,,,19-01-2010,5225.649902,1.409795937,-1,,,,,,,,
27-Jan-20,12119,-1.055252791,,1.894306461,-1,,,20-01-2010,5221.700195,1.41086231,-1,,,,,,,,
28-Jan-20,12055.8,-0.521495173,,1.904236965,-1,,,21-01-2010,5094.149902,1.446188303,-1,,,,,,,,
29-Jan-20,12129.5,0.61132401,,1.892666639,-1,,,22-01-2010,5036,1.462887212,-1,,,,,,,,
30-Jan-20,12035.8,-0.772496805,,1.907401253,-1,,,25-01-2010,5007.899902,1.471095698,-1,,,,,,,,
31-Jan-20,11962.1,-0.612339853,,1.919152992,-1,,,27-01-2010,4853.100098,1.51801938,-1,,,,,,,,
01-Feb-20,11661.85,-2.510010784,,1.968564164,-1,,,28-01-2010,4867.25,1.513606246,-1,,,,,,,,
03-Feb-20,11707.9,0.394877314,,1.960821326,-1,,,29-01-2010,4882.049805,1.509017788,-1,,,,,,,,
04-Feb-20,11979.65,2.321082346,,1.916341462,-1,,,01-02-2010,4899.700195,1.503581792,-1,,,,,,,,
05-Feb-20,12089.15,0.914050077,,1.8989838,-1,,,02-02-2010,4830.100098,1.525247894,-1,,,,,,,,
06-Feb-20,12137.95,0.403667752,,1.891349033,-1,,,03-02-2010,4931.850098,1.493780195,-1,,,,,,,,
07-Feb-20,12098.35,-0.32624949,,1.897539747,-1,,,04-02-2010,4845.350098,1.520447409,-1,,,,,,,,
10-Feb-20,12031.5,-0.552554687,,1.908082949,-1,,,05-02-2010,4718.649902,1.561272854,-1,,,,,,,,
11-Feb-20,12107.9,0.634999792,,1.896043079,-1,,,08-02-2010,4760.399902,1.547580067,-1,,,,,,,,
12-Feb-20,12201.2,0.77057128,,1.881544438,-1,,,09-02-2010,4792.649902,1.537166317,-1,,,,,,,,
13-Feb-20,12174.65,-0.217601547,,1.885647637,-1,,,10-02-2010,4757.200195,1.548620974,-1,,,,,,,,
14-Feb-20,12113.45,-0.502683855,,1.895174372,-1,,,11-02-2010,4826.850098,1.526274869,-1,,,,,,,,
17-Feb-20,12045.8,-0.55847013,,1.905817795,-1,,,15-02-2010,4801.950195,1.534189173,-1,,,,,,,,
18-Feb-20,11992.5,-0.442477876,,1.914288097,-1,,,16-02-2010,4855.75,1.517190959,-1,,,,,,,,
19-Feb-20,12125.9,1.112361893,,1.893228544,-1,,,17-02-2010,4914,1.499206349,-1,,,,,,,,
20-Feb-20,12080.85,-0.371518815,,1.900288473,-1,,,18-02-2010,4887.75,1.507257941,-1,,,,,,,,
24-Feb-20,11829.4,-2.081393279,,1.940681691,-1,,,19-02-2010,4844.899902,1.520588691,-1,,,,,,,,
25-Feb-20,11797.9,-0.266285695,,1.945863247,-1,,,22-02-2010,4856.399902,1.516987923,-1,,,,,,,,
26-Feb-20,11678.5,-1.012044516,,1.965757589,-1,,,23-02-2010,4870.049805,1.512736069,-1,,,,,,,,
27-Feb-20,11633.3,-0.387036006,,1.973395339,-1,,,24-02-2010,4858.600098,1.516300961,-1,,,,,,,,
28-Feb-20,11201.75,-3.709609483,,2.049420849,-1,,,25-02-2010,4859.75,1.515942178,-1,,,,,,,,
02-Mar-20,11132.75,-0.615975182,,2.062123015,-1,,,26-02-2010,4922.299805,1.496678441,-1,,,,,,,,
03-Mar-20,11303.3,1.531966495,,2.031008643,-1,,,02-03-2010,5017,1.468427347,-1,,,,,,,,
04-Mar-20,11251,-0.462696735,,2.040449738,-1,,,03-03-2010,5088.100098,1.447907836,-1,,,,,,,,
05-Mar-20,11269,0.159985779,,2.037190523,-1,,,04-03-2010,5080.25,1.45014517,-1,,,,,,,,
06-Mar-20,10989.45,-2.480699263,,2.089012644,-1,,,05-03-2010,5088.700195,1.447737088,-1,,,,,,,,
09-Mar-20,10451.45,-4.895604421,,2.196546891,-1,,,08-03-2010,5124,1.437763466,-1,,,,,,,,
11-Mar-20,10458.4,0.06649795,,2.195087203,-1,,,09-03-2010,5101.5,1.444104675,-1,,,,,,,,
12-Mar-20,9590.15,-8.301939111,,2.393820743,-1,,,10-03-2010,5116.25,1.439941363,-1,,,,,,,,
13-Mar-20,9955.2,3.806509804,,2.306041064,-1,,,11-03-2010,5133.399902,1.43513074,-1,,,,,,,,
16-Mar-20,9197.4,-7.612102218,,2.49604236,-1,,,12-03-2010,5137,1.434124976,-1,,,,,,,,
17-Mar-20,8967.05,-2.504512145,,2.560161926,-1,,,15-03-2010,5128.899902,1.436389897,-1,,,,,,,,
18-Mar-20,8468.8,-5.556453906,,2.710785471,-1,,,16-03-2010,5198.100098,1.417267821,-1,,,,,,,,
19-Mar-20,8263.45,-2.424782732,,2.778149562,-1,,,17-03-2010,5231.899902,1.408111802,-1,,,,,,,,
20-Mar-20,8745.45,5.832914824,,2.625033589,-1,,,18-03-2010,5245.899902,1.404353903,-1,,,,,,,,
23-Mar-20,7610.25,-12.98046413,,3.016602608,-1,,,19-03-2010,5262.799805,1.399844241,-1,,,,,,,,
24-Mar-20,7801.05,2.507144969,,2.9428218,-1,,,22-03-2010,5205.200195,1.415334612,-1,,,,,,,,
25-Mar-20,8317.85,6.624749232,,2.759980043,-1,,,23-03-2010,5225.299805,1.409890394,-1,,,,,,,,
26-Mar-20,8641.45,3.890428416,,2.656625913,-1,,,25-03-2010,5260.399902,1.400482879,-1,,,,,,,,
27-Mar-20,8660.25,0.217556081,,2.650858809,-1,,,26-03-2010,5282,1.394755774,-1,,,,,,,,
30-Mar-20,8281.1,-4.378049133,,2.772228327,-1,,,29-03-2010,5302.850098,1.389271781,-1,,,,,,,,
31-Mar-20,8597.75,3.823767374,,2.670128813,-1,,,30-03-2010,5262.450195,1.39993724,-1,,,,,,,,
01-Apr-20,8253.8,-4.000465238,,2.781397659,-1,,,31-03-2010,5249.100098,1.403497716,-1,,,,,,,,
03-Apr-20,8083.8,-2.05965737,,2.839889656,-1,,,01-04-2010,5290.5,1.392514885,-1,,,,,,,,
07-Apr-20,8792.2,8.763205423,,2.611075726,-1,,,05-04-2010,5368.399902,1.372308348,-1,,,,,,,,
08-Apr-20,8748.75,-0.49418803,,2.624043435,-1,,,06-04-2010,5366,1.372922102,-1,,,,,,,,
09-Apr-20,9111.9,4.150878697,,2.519463559,-1,,,07-04-2010,5374.649902,1.370712537,-1,,,,,,,,
13-Apr-20,8993.85,-1.295558555,,2.55253312,-1,,,08-04-2010,5304.450195,1.388852705,-1,,,,,,,,
15-Apr-20,8925.3,-0.762187495,,2.572137631,-1,,,09-04-2010,5361.75,1.374010351,-1,,,,,,,,
16-Apr-20,8992.8,0.7562771,,2.552831154,-1,,,12-04-2010,5339.700195,1.379684202,-1,,,,,,,,
17-Apr-20,9266.75,3.04632595,,2.477362614,-1,,,13-04-2010,5322.950195,1.384025724,-1,,,,,,,,
20-Apr-20,9261.85,-0.052877222,,2.478673267,-1,,,15-04-2010,5273.600098,1.396977371,-1,,,,,,,,
21-Apr-20,8981.45,-3.027472913,,2.556057207,-1,,,16-04-2010,5262.600098,1.399897363,-1,,,,,,,,
22-Apr-20,9187.3,2.291946178,,2.498786368,-1,,,19-04-2010,5203.649902,1.415756275,-1,,,,,,,,
23-Apr-20,9313.9,1.377989181,,2.464821396,-1,,,20-04-2010,5230.100098,1.408596368,-1,,,,,,,,
24-Apr-20,9154.4,-1.712494229,,2.507766757,-1,,,21-04-2010,5244.899902,1.404621659,-1,,,,,,,,
27-Apr-20,9282.3,1.397142358,,2.473212458,-1,,,22-04-2010,5269.350098,1.398104104,-1,,,,,,,,
28-Apr-20,9380.9,1.06223673,,2.447217218,-1,,,23-04-2010,5304.100098,1.388944376,-1,,,,,,,,
29-Apr-20,9553.35,1.838309757,,2.403041865,-1,,,26-04-2010,5322.450195,1.384155742,-1,,,,,,,,
30-Apr-20,9859.9,3.208822036,,2.328329902,-1,,,27-04-2010,5308.350098,1.387832352,-1,,,,,,,,
04-May-20,9293.5,-5.744480167,,2.470231882,-1,,,28-04-2010,5215.450195,1.412553035,-1,,,,,,,,
05-May-20,9205.6,-0.945822349,,2.49381898,-1,,,29-04-2010,5254.149902,1.402148804,-1,,,,,,,,
06-May-20,9270.9,0.70935083,,2.476253654,-1,,,30-04-2010,5278,1.395812808,-1,,,,,,,,
07-May-20,9199.05,-0.775005663,,2.495594654,-1,,,03-05-2010,5222.75,1.410578718,-1,,,,,,,,
08-May-20,9251.5,0.570167572,,2.481446252,-1,,,04-05-2010,5148.5,1.430921628,-1,,,,,,,,
11-May-20,9239.2,-0.132951413,,2.484749762,-1,,,05-05-2010,5124.899902,1.437511003,-1,,,,,,,,
12-May-20,9196.55,-0.461620054,,2.496273059,-1,,,06-05-2010,5090.850098,1.447125698,-1,,,,,,,,
13-May-20,9383.55,2.03337121,,2.446526102,-1,,,07-05-2010,5018.049805,1.468120144,-1,,,,,,,,
14-May-20,9142.75,-2.566192965,,2.510962238,-1,,,10-05-2010,5193.600098,1.418495814,-1,,,,,,,,
15-May-20,9136.85,-0.064532006,,2.512583658,-1,,,11-05-2010,5136.149902,1.434362342,-1,,,,,,,,
18-May-20,8823.25,-3.432255099,,2.60188706,-1,,,12-05-2010,5156.649902,1.428660107,-1,,,,,,,,
19-May-20,8879.1,0.632986711,,2.585521055,-1,,,13-05-2010,5178.899902,1.422522184,-1,,,,,,,,
20-May-20,9066.55,2.11113739,,2.53206567,-1,,,14-05-2010,5093.5,1.446372828,-1,,,,,,,,
21-May-20,9106.25,0.437873281,,2.521026767,-1,,,17-05-2010,5059.899902,1.455977419,-1,,,,,,,,
